timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1711000971581,899,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-1,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,899,0,0
1711000971182,990,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-2,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,990,0,0
1711000971781,893,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-3,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,893,0,0
1711000971275,1102,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-3,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1102,0,0
1711000971676,1000,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-4,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1000,0,0
1711000971584,898,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-4,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,898,0,0
1711000972080,802,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-2,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,802,0,0
1711000971673,810,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-5,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,810,0,0
1711000972479,995,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-5,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,995,0,0
1711000972082,798,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-1,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,798,0,0
1711000972481,1096,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-1,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1096,0,0
1711000972172,1007,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-2,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1007,0,0
1711000972675,997,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-3,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,997,0,0
1711000972677,1200,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-4,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1200,0,0
1711000972882,1091,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-2,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1091,0,0
1711000977775,50005,Ask BOT,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: ica-backend-js-stage.interfacechatbotapplication.chat:443 failed to respond,172.19.252.206:1099-Thread Group 1-3,text,false,,2110,0,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,0,0,0
1711000972377,999,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-3,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,999,0,0
1711000972483,1099,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-5,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1099,0,0
1711000973577,1597,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-1,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1597,0,0
1711000972482,1100,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-4,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1100,0,0
1711000973475,1700,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-5,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1700,0,0
1711000972880,1095,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-1,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1095,0,0
1711000973672,1905,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-3,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1905,0,0
1711000973179,1698,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-2,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1698,0,0
1711000973877,1703,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-4,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1703,0,0
1711000973974,1904,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-2,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1904,0,0
1711000975174,1001,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-1,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1001,0,0
1711000973376,1605,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-3,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1605,0,0
1711000975175,1002,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-5,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1002,0,0
1711000973582,1690,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-5,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1690,0,0
1711000975577,805,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-3,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,805,0,0
1711000973582,1691,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-4,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1691,0,0
1711000975580,1092,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-4,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1092,0,0
1711000973976,1901,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-1,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1901,0,0
1711000975878,1001,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-2,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1001,0,0
1711000974877,1202,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-2,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1202,0,0
1711000974981,1193,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-3,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1193,0,0
1711000976175,808,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-1,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,808,0,0
1711000975273,1107,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-4,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1107,0,0
1711000976177,897,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-5,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,897,0,0
1711000975272,1110,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-5,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1110,0,0
1711000976383,1093,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-3,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1093,0,0
1711000975877,1003,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-1,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1003,0,0
1711000976672,806,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-4,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,806,0,0
1711000976079,903,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-2,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,903,0,0
1711000976879,893,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-2,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,893,0,0
1711000976174,809,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-3,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,809,0,0
1711000976983,795,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-1,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,795,0,0
1711000976382,1095,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-5,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1095,0,0
1711000977476,703,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-3,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,703,0,0
1711000976380,1098,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-4,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1098,0,0
1711000977478,796,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-4,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,796,0,0
1711000976880,803,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-1,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,803,0,0
1711000977075,1328,Ask BOT,500,Internal Server Error,172.19.252.203:1099-Thread Group 1-5,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,1328,0,0
1711000976982,794,Ask BOT,500,Internal Server Error,172.19.252.204:1099-Thread Group 1-2,text,false,,362,513,5,5,https://ica-backend-js-stage.interfacechatbotapplication.chat/app/v1/ask-bot,794,0,0
